gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumServices,AvgMonthlySpend,ChurnProbability,Actual_Churn,RiskCategory
1,0,0,0,43,0,2,0,0,0,1,1,0,1,1,0,2,44.15,1931.3,3,43.893181818181816,0.15517589358893374,0,Low Risk
0,0,0,1,11,0,2,0,1,0,0,1,0,0,1,1,3,36.05,402.6,2,33.550000000000004,0.24633690190684765,0,Low Risk
0,0,1,0,45,1,0,0,0,0,1,0,0,0,0,1,1,50.25,2221.55,2,48.29456521739131,0.2889466634709632,0,Low Risk
1,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,1,109.75,7758.9,6,106.28630136986301,0.22842074287332623,0,Low Risk
0,1,1,0,2,1,1,1,0,0,1,0,0,0,0,0,2,79.2,172.85,2,57.61666666666667,0.8670495596724381,1,High Risk
0,0,1,1,12,1,0,2,0,0,0,0,0,0,2,0,0,20.3,224.5,1,17.26923076923077,0.0431873958482448,0,Low Risk
0,0,1,1,67,1,1,1,0,1,1,1,1,1,1,1,1,112.35,7388.45,6,108.65367647058824,0.3843279077096033,0,Medium Risk
1,0,1,0,37,1,1,1,0,0,1,1,1,0,2,0,3,94.3,3460.95,4,91.07763157894736,0.20139688467585132,0,Low Risk
0,0,0,0,39,0,2,0,1,1,0,1,0,0,1,0,0,41.15,1700.9,3,42.5225,0.06482292817196406,0,Low Risk
0,0,0,0,41,1,1,0,1,0,1,1,0,1,0,1,0,74.65,3090.65,5,73.58690476190476,0.28406510874247703,0,Low Risk
0,0,0,0,25,0,2,0,0,0,1,0,1,1,0,1,2,48.25,1293.8,3,49.76153846153846,0.6764066094543262,0,High Risk
1,0,1,1,8,1,1,0,1,1,0,1,0,1,2,1,1,76.15,645.8,5,71.75555555555555,0.10303892792649731,0,Low Risk
0,0,1,1,71,1,1,0,1,1,1,1,0,0,2,0,3,71.1,5224.95,5,72.56875,0.012599633100426494,0,Low Risk
1,0,0,0,5,1,1,1,0,1,1,0,0,1,0,0,2,96.55,500.1,4,83.35000000000001,0.8091564895103783,0,High Risk
0,0,0,0,30,1,1,0,1,0,1,0,1,1,1,1,1,79.3,2427.1,5,78.29354838709678,0.30391007074886617,0,Medium Risk
1,0,0,0,40,1,0,1,0,1,0,1,0,1,1,1,1,89.6,3488.15,4,85.07682926829268,0.32428860388554787,0,Medium Risk
0,0,0,0,54,1,0,2,0,0,0,0,0,0,2,1,3,20.5,1035.7,1,18.830909090909092,0.0262508449126748,0,Low Risk
1,0,1,0,72,1,1,1,0,1,1,0,1,1,2,1,0,106.3,7565.35,5,103.63493150684933,0.2807441177760788,0,Low Risk
1,0,1,1,28,1,0,1,0,1,1,0,1,1,1,0,0,100.35,2799.0,5,96.51724137931035,0.33275023813118637,0,Medium Risk
1,0,1,1,18,1,0,1,0,0,0,1,0,1,0,1,2,85.6,1601.5,3,84.28947368421052,0.6168874982941625,0,High Risk
0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,2,45.25,85.5,2,28.5,0.9086176992045186,1,High Risk
0,0,1,1,59,1,1,1,0,1,1,0,1,1,1,1,2,106.15,6256.2,5,104.27,0.4816380057563526,0,Medium Risk
1,0,1,1,22,1,0,0,0,0,0,1,0,0,0,1,2,51.1,1232.9,2,53.60434782608696,0.2707995677716553,0,Low Risk
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.9,19.9,1,9.95,0.46516295746942565,0,Medium Risk
0,1,1,0,72,1,1,2,0,0,0,0,0,0,2,1,1,25.7,1937.4,1,26.53972602739726,0.020634755710261504,0,Low Risk
0,1,0,0,14,1,1,1,0,0,0,0,0,0,0,1,2,74.3,1096.25,1,73.08333333333333,0.7711946078924723,1,High Risk
1,0,1,0,50,1,1,1,0,0,0,1,1,1,1,0,2,99.4,5059.75,4,99.21078431372548,0.4093557187983192,0,Medium Risk
0,0,1,1,48,1,0,0,1,0,1,1,1,0,1,0,0,69.7,3023.65,5,61.707142857142856,0.052368413958669986,0,Low Risk
0,0,1,1,49,1,1,1,0,1,0,0,1,1,0,1,2,98.35,4889.2,4,97.78399999999999,0.6938512371613879,0,High Risk
1,0,1,1,28,1,0,1,0,0,1,0,1,0,0,0,2,85.45,2289.9,3,78.96206896551725,0.5690557082741794,0,Medium Risk
1,1,0,0,68,1,1,1,0,1,1,0,0,1,0,1,2,95.9,6503.2,4,94.24927536231884,0.6408773754278628,0,High Risk
1,0,0,0,13,1,1,1,0,0,0,1,1,1,0,0,2,100.75,1313.25,4,93.80357142857143,0.7727538077947885,0,High Risk
0,0,0,0,11,1,1,1,0,0,1,0,1,0,0,1,2,89.2,990.3,3,82.52499999999999,0.8332858926400444,0,High Risk
0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,1,74.1,228.0,1,57.0,0.885446003469274,1,High Risk
1,1,1,0,57,1,1,1,0,0,1,0,1,1,0,0,2,100.6,5746.15,4,99.07155172413792,0.7115205077142074,1,High Risk
1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,3,75.0,209.1,1,52.275,0.8757764335959973,1,High Risk
1,0,1,0,72,1,1,2,0,0,0,0,0,0,2,0,1,25.75,1864.2,1,25.536986301369865,0.012568303889943531,0,Low Risk
1,0,1,1,70,1,1,0,0,1,1,1,1,1,2,1,2,84.1,5979.7,6,84.22112676056338,0.05945304415127005,0,Low Risk
0,0,1,1,49,1,1,0,0,1,0,1,1,1,2,0,0,79.3,3902.45,5,78.04899999999999,0.049890160984657525,0,Low Risk
0,1,1,0,67,1,1,1,1,0,1,0,1,1,1,1,1,107.05,7142.5,5,105.03676470588235,0.4990440003890891,0,Medium Risk
1,0,0,0,46,1,0,2,0,0,0,0,0,0,2,0,0,20.05,902.0,1,19.19148936170213,0.01614021591591442,0,Low Risk
0,1,0,0,64,1,0,0,1,1,0,1,1,0,2,1,1,70.2,4481.0,5,68.93846153846154,0.027016042494327538,1,Low Risk
0,0,1,0,37,1,0,2,0,0,0,0,0,0,0,0,0,19.5,805.2,1,21.189473684210526,0.11408791880685033,0,Low Risk
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.75,154.85,1,51.61666666666667,0.8151876784130085,1,High Risk
0,1,1,0,13,0,2,0,0,0,0,0,1,1,0,0,2,45.3,528.45,2,37.746428571428574,0.7816878692034802,0,High Risk
0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,0,2,115.15,8349.7,7,114.37945205479453,0.12324168103245588,0,Low Risk
1,0,1,1,68,1,0,0,0,0,1,1,1,1,2,1,0,72.95,4953.25,5,71.78623188405797,0.038842402784188095,0,Low Risk
1,0,1,1,15,1,0,2,0,0,0,0,0,0,1,0,3,19.65,332.65,1,20.790625,0.09605006534240049,0,Low Risk
0,0,0,0,24,1,0,2,0,0,0,0,0,0,2,1,0,19.55,470.2,1,18.808,0.05073306035345604,0,Low Risk
0,0,0,0,24,1,1,1,0,0,0,1,0,1,0,1,2,89.55,2259.35,3,90.374,0.7066809952045907,0,High Risk
1,0,0,0,27,1,0,0,1,0,0,0,0,0,0,0,3,50.35,1411.35,2,50.40535714285714,0.23329202306900593,0,Low Risk
1,0,0,0,12,1,0,0,0,0,0,1,0,0,0,0,0,50.25,593.75,2,45.67307692307692,0.2963077605686864,1,Low Risk
0,0,1,1,71,1,0,0,1,1,1,1,1,1,2,0,1,87.25,6328.7,7,87.89861111111111,0.01873906992303522,0,Low Risk
1,0,1,1,67,1,0,2,0,0,0,0,0,0,2,1,3,20.8,1411.9,1,20.76323529411765,0.013012511469385873,0,Low Risk
0,0,1,0,63,1,1,1,0,1,1,1,1,1,2,1,0,109.25,6841.4,6,106.896875,0.2213493834670778,0,Low Risk
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.35,20.35,1,10.175,0.4694412260257935,0,Medium Risk
1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,2,55.9,238.5,2,47.7,0.7093713781443136,0,High Risk
0,1,0,0,40,1,0,1,1,1,0,0,0,0,0,1,1,79.2,3233.85,3,78.87439024390244,0.4092272527029632,1,Medium Risk
0,0,0,0,12,1,0,1,0,0,1,0,1,1,0,1,2,96.0,1062.1,4,81.69999999999999,0.8761292898431133,1,High Risk
1,0,1,1,52,1,0,0,1,1,1,0,1,1,2,0,2,79.2,4016.3,6,75.77924528301887,0.03795595070376352,0,Low Risk
1,0,0,0,10,1,1,2,0,0,0,0,0,0,0,1,2,24.0,226.55,1,20.595454545454547,0.48711473778829634,0,Medium Risk
1,0,0,0,68,1,1,1,1,1,1,0,1,0,1,0,0,101.35,7110.75,5,103.05434782608695,0.18301469388347247,0,Low Risk
0,0,0,0,54,1,1,1,0,0,0,1,1,1,0,1,2,100.1,5440.9,4,98.92545454545454,0.7124113776476062,1,High Risk
0,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,3,56.5,235.1,3,47.019999999999996,0.3539957453014978,1,Medium Risk
0,0,1,0,52,0,2,0,1,0,1,0,0,0,1,0,3,35.45,1958.95,2,36.96132075471698,0.09607733561548504,0,Low Risk
0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,2,85.0,85.0,3,42.5,0.9610001843350877,1,High Risk
1,0,1,0,70,1,1,0,1,1,1,1,1,0,1,0,0,79.4,5528.9,6,77.8718309859155,0.04904972163535994,0,Low Risk
1,0,0,0,43,0,2,0,1,0,1,0,0,0,1,1,1,35.2,1463.7,2,33.26590909090909,0.15656972043365264,0,Low Risk
1,0,0,0,52,1,0,2,0,0,0,0,0,0,2,0,3,19.65,1025.05,1,19.340566037735847,0.01661293029210995,0,Low Risk
0,0,0,0,12,0,2,0,1,0,1,1,0,1,2,0,3,49.85,552.1,4,42.46923076923077,0.1492022405499496,0,Low Risk
0,0,1,1,56,1,1,0,1,1,0,0,0,1,1,0,0,68.75,3815.4,4,66.93684210526315,0.06894305542222194,0,Low Risk
1,0,0,1,0,1,1,0,1,1,0,1,0,0,2,1,0,61.9,61.9,4,61.9,0.05707290028565709,0,Low Risk
1,0,0,0,42,1,1,1,0,0,1,0,0,0,0,0,2,79.9,3313.4,2,77.05581395348837,0.540539115941381,0,Medium Risk
1,1,1,0,22,1,0,1,0,0,0,0,1,1,0,1,0,89.75,1938.9,3,84.3,0.8103336641224675,0,High Risk
1,0,1,1,51,0,2,0,1,1,1,0,1,1,1,0,2,59.3,3014.65,5,57.97403846153846,0.12848286053063152,1,Low Risk
1,0,0,0,27,1,0,2,0,0,0,0,0,0,0,1,1,19.4,460.25,1,16.4375,0.25167127973014364,0,Low Risk
1,1,1,0,51,1,1,1,1,0,1,0,0,1,1,1,0,93.65,4839.15,4,93.06057692307692,0.38143745399615864,0,Medium Risk
1,0,0,1,4,1,0,0,1,0,0,0,0,0,0,1,2,49.4,184.4,2,36.88,0.49166555624333225,1,Medium Risk
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,19.9,19.9,1,9.95,0.5768140900634042,0,Medium Risk
1,0,0,0,35,1,0,0,0,0,0,0,1,0,0,0,3,55.0,2010.55,2,55.84861111111111,0.32897547296354335,1,Medium Risk
1,1,1,1,71,1,1,0,0,1,1,1,0,1,1,1,0,72.9,5139.65,5,71.38402777777777,0.08036090819863849,0,Low Risk
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,1,34.6,0.926838592129739,1,High Risk
0,0,1,1,69,1,1,2,0,0,0,0,0,0,2,1,0,25.6,1673.4,1,23.905714285714286,0.014977108249663413,0,Low Risk
1,0,1,1,14,1,0,2,0,0,0,0,0,0,1,0,3,19.75,309.35,1,20.623333333333335,0.1002415506202694,0,Low Risk
1,0,1,0,57,1,0,0,1,0,0,1,0,0,0,0,2,55.7,3171.6,3,54.682758620689654,0.09544486045561441,0,Low Risk
0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,1,117.5,8670.1,7,118.76849315068493,0.08959926352976415,0,Low Risk
1,0,0,0,48,1,0,2,0,0,0,0,0,0,2,0,1,19.85,916.0,1,18.693877551020407,0.016503491304163634,0,Low Risk
0,0,1,1,4,1,0,1,0,0,0,0,1,0,0,1,3,78.9,299.75,2,59.95,0.8655074719524334,0,High Risk
1,0,1,1,31,1,0,2,0,0,0,0,0,0,0,1,2,20.65,702.05,1,21.9390625,0.1836707577782522,0,Low Risk
1,0,0,0,38,1,0,0,0,0,1,1,0,1,1,1,3,62.3,2354.8,4,60.379487179487185,0.17275909562916936,1,Low Risk
1,1,1,0,37,1,1,1,0,0,0,0,1,1,0,1,2,92.5,3473.4,3,91.40526315789474,0.8233932683804088,1,High Risk
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.65,19.65,1,9.825,0.46213219748431156,0,Medium Risk
1,1,0,0,57,1,1,0,0,1,1,0,1,1,2,1,0,79.75,4438.2,5,76.5206896551724,0.12481411405274954,0,Low Risk
0,1,1,0,62,1,0,0,1,0,1,1,1,1,2,1,1,79.95,4819.75,6,76.50396825396825,0.05755922206260561,0,Low Risk
1,0,1,0,3,0,2,0,0,0,0,1,0,0,0,1,2,29.9,92.25,1,23.0625,0.7122992316105025,0,High Risk
0,0,0,1,72,1,0,2,0,0,0,0,0,0,2,1,3,19.75,1567.0,1,21.465753424657535,0.009319650054223742,0,Low Risk
1,0,0,1,29,0,2,0,1,1,1,1,0,0,0,1,3,45.0,1242.45,4,41.415,0.2622540410641766,0,Low Risk
1,0,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,44.8,559.2,1,39.94285714285714,0.32328164120863784,0,Medium Risk
1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,2,69.65,220.1,1,55.025,0.6961386760681706,1,High Risk
0,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,2,51.1,531.15,2,44.262499999999996,0.4104906588732704,0,Medium Risk
0,0,0,1,21,0,2,0,1,1,1,1,1,0,2,0,3,53.15,1183.2,5,53.78181818181818,0.049222412321664584,0,Low Risk
0,0,0,0,19,1,1,2,0,0,0,0,0,0,0,0,0,24.7,465.85,1,23.2925,0.26190842125687835,0,Low Risk
1,0,0,0,61,1,1,1,1,0,1,1,1,1,2,1,1,111.6,6876.05,6,110.90403225806452,0.2016206045829244,1,Low Risk
0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,1,48.55,501.0,2,41.75,0.32782640491292786,1,Medium Risk
1,0,1,1,35,1,1,1,0,1,1,1,1,1,0,1,2,109.95,3782.4,6,105.06666666666666,0.6855904448434386,0,High Risk
1,0,0,1,25,1,0,2,0,0,0,0,0,0,0,0,3,20.8,460.2,1,17.7,0.172417652074721,0,Low Risk
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,20.2,20.2,1,10.1,0.581536543956434,1,Medium Risk
0,0,0,0,67,1,1,2,0,0,0,0,0,0,2,1,0,25.6,1790.35,1,26.328676470588235,0.01892967828624528,0,Low Risk
1,0,0,0,19,0,2,0,0,0,1,0,1,0,0,1,2,39.65,733.35,2,36.667500000000004,0.676896792925957,1,High Risk
1,0,0,0,56,1,1,2,0,0,0,0,0,0,1,0,2,24.9,1334.0,1,23.403508771929825,0.049651562854238336,1,Low Risk
1,0,1,1,72,1,1,1,1,1,1,0,1,1,2,1,1,108.4,7767.25,6,106.40068493150685,0.16044186605352095,0,Low Risk
1,0,0,0,43,1,0,2,0,0,0,0,0,0,2,0,3,19.55,876.15,1,19.912499999999998,0.02180616554538818,0,Low Risk
0,0,1,1,55,1,1,1,1,1,0,0,0,0,0,1,2,85.1,4600.95,3,82.15982142857142,0.4183356893899365,0,Medium Risk
1,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,3,56.7,113.55,2,37.85,0.605837657205879,1,High Risk
1,0,0,0,27,1,0,1,0,0,0,0,0,0,0,1,3,69.05,1793.25,1,64.04464285714286,0.6741990199767368,0,High Risk
0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,3,70.15,886.7,1,63.33571428571429,0.7587314139214724,0,High Risk
0,0,0,0,70,1,1,1,1,1,1,0,1,1,2,1,3,111.15,7737.55,6,108.97957746478873,0.25242776950277956,0,Low Risk
0,0,1,0,14,1,0,1,1,1,0,1,1,1,1,0,3,105.95,1348.9,6,89.92666666666668,0.4722547210614792,1,Medium Risk
0,0,1,1,19,1,1,1,0,0,0,1,0,1,1,1,0,89.35,1686.85,3,84.3425,0.4688614158143301,0,Medium Risk
0,0,0,0,20,1,1,1,1,0,0,0,1,0,0,1,0,89.1,1879.25,3,89.48809523809524,0.6627927061094246,0,High Risk
1,0,1,1,43,1,1,1,1,0,1,1,0,0,1,1,1,91.25,4013.8,4,91.22272727272728,0.19987802625202522,0,Low Risk
1,0,1,1,5,1,0,1,1,0,1,0,0,1,0,1,3,90.35,434.5,4,72.41666666666667,0.7989984631473166,0,High Risk
0,1,1,0,70,1,1,1,0,1,0,1,1,1,1,1,0,105.55,7195.35,5,101.34295774647887,0.4388250684500762,0,Medium Risk
0,0,1,0,40,1,0,2,0,0,0,0,0,0,2,0,3,19.1,780.1,1,19.026829268292683,0.026162390918785,0,Low Risk
1,0,1,1,6,1,0,2,0,0,0,0,0,0,2,1,1,20.4,107.6,1,15.37142857142857,0.09403965787433458,0,Low Risk
1,0,0,0,39,1,0,1,1,0,1,0,1,1,2,1,2,100.45,3801.7,5,95.04249999999999,0.26996710291420195,0,Low Risk
1,1,1,0,4,1,1,1,0,0,0,0,0,0,0,0,2,74.95,308.7,1,61.739999999999995,0.8289054657023749,1,High Risk
1,0,0,0,15,0,2,0,0,0,0,1,0,0,0,1,2,29.7,438.25,1,27.390625,0.55954949725904,1,Medium Risk
1,0,1,0,1,0,2,0,0,0,1,0,1,1,0,1,2,50.35,50.35,3,25.175,0.9358037863672979,1,High Risk
0,1,0,0,45,1,0,1,1,1,0,1,0,0,0,1,0,85.7,3778.1,4,82.13260869565217,0.3247180842964845,0,Medium Risk
0,0,1,0,64,0,2,0,1,0,1,1,0,1,2,0,2,47.85,3147.5,4,48.42307692307692,0.029592926482155286,1,Low Risk
0,1,1,0,57,1,1,1,0,1,1,0,0,1,0,0,1,94.0,5438.95,4,93.77499999999999,0.5388078998547612,0,Medium Risk
1,0,1,1,72,1,1,0,1,1,1,1,0,0,2,0,0,69.85,5102.35,5,69.89520547945206,0.009279780433557575,0,Low Risk
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1,35.15,0.9300843359468466,1,High Risk
1,0,1,0,72,1,1,2,0,0,0,0,0,0,2,0,1,25.85,1872.2,1,25.646575342465756,0.012621493689562564,0,Low Risk
0,0,0,0,3,1,0,0,1,1,0,1,0,1,2,0,3,71.1,213.35,5,53.3375,0.13518201186142179,0,Low Risk
1,1,0,0,55,1,1,1,1,0,0,0,1,1,0,1,2,98.8,5617.75,4,100.31696428571429,0.6926935913906184,1,High Risk
0,0,1,0,59,1,1,1,0,0,1,1,1,0,0,0,2,93.35,5386.5,4,89.775,0.49120005921127224,0,Medium Risk
0,0,0,0,18,1,1,1,0,0,0,1,1,1,0,1,0,99.85,1776.95,4,93.52368421052631,0.7995422610924414,1,High Risk
1,1,1,0,32,1,0,1,0,0,0,0,0,1,0,1,1,80.3,2483.05,2,75.2439393939394,0.7404375726234519,1,High Risk
0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,50.55,235.65,2,47.13,0.4373569785767994,0,Medium Risk
0,1,0,0,66,1,1,1,0,1,0,0,0,0,0,1,1,80.45,5224.35,2,77.97537313432836,0.5127532182892202,1,Medium Risk
1,0,0,0,27,1,1,1,0,0,1,0,0,0,0,1,2,81.3,2272.8,2,81.17142857142858,0.6977602450664185,0,High Risk
1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,1,20.7,83.75,1,16.75,0.44586496385148044,0,Medium Risk
1,0,1,1,60,1,0,0,1,1,0,1,1,1,0,1,1,79.05,4663.4,6,76.44918032786885,0.17189007325180522,0,Low Risk
0,0,1,1,8,1,0,2,0,0,0,0,0,0,2,0,3,19.05,201.7,1,22.41111111111111,0.0471987788777712,0,Low Risk
1,0,1,1,8,1,0,2,0,0,0,0,0,0,2,0,1,19.6,125.0,1,13.88888888888889,0.05829101275587617,0,Low Risk
1,0,0,0,35,1,0,2,0,0,0,0,0,0,2,1,3,20.2,684.4,1,19.01111111111111,0.04731546407846968,0,Low Risk
1,0,0,0,7,1,1,1,0,0,0,0,0,1,0,1,2,86.8,620.35,2,77.54375,0.8835637127038505,1,High Risk
0,0,1,1,53,1,0,2,0,0,0,0,0,0,2,0,3,20.9,1146.05,1,21.223148148148148,0.013149436813382391,0,Low Risk
0,1,0,0,18,1,1,1,0,1,0,1,1,1,0,1,1,103.6,1806.35,5,95.07105263157894,0.7996941893359271,0,High Risk
0,0,0,0,15,0,2,0,0,1,0,0,0,1,2,1,3,38.8,603.0,2,37.6875,0.27135916523793935,0,Low Risk
1,0,1,0,67,1,1,1,0,1,0,0,1,0,1,1,0,88.4,5798.3,3,85.26911764705882,0.35693978064207005,0,Medium Risk
1,1,1,0,6,1,0,1,0,1,0,0,0,1,0,1,2,84.2,519.15,3,74.16428571428571,0.8299598647729665,1,High Risk
1,1,0,0,6,1,0,1,0,0,0,0,1,0,0,1,2,79.7,497.6,2,71.08571428571429,0.8334629499332565,0,High Risk
1,0,0,0,13,1,1,1,0,0,0,1,1,1,0,1,3,99.0,1301.7,4,92.97857142857143,0.8423930877885365,1,High Risk
0,0,0,0,11,1,1,1,0,0,1,0,1,1,0,1,2,100.75,1129.75,4,94.14583333333333,0.8807901767022083,1,High Risk
1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,3,19.3,19.3,1,9.65,0.4896877866139078,0,Medium Risk
1,0,0,0,5,1,0,0,1,0,0,1,0,0,0,1,3,55.75,266.95,3,44.49166666666667,0.4813496630143899,0,Medium Risk
1,0,0,0,13,1,0,2,0,0,0,0,0,0,1,1,3,19.95,257.0,1,18.357142857142858,0.2042792088982488,0,Low Risk
0,0,1,0,9,1,1,1,1,1,1,0,0,0,0,0,0,91.75,865.8,4,86.58,0.5479931684454824,1,Medium Risk
1,0,0,0,29,1,0,1,0,1,0,1,1,0,0,0,3,89.65,2623.65,4,87.455,0.47485825249212144,0,Medium Risk
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1,22.925,0.8128657587410089,0,High Risk
0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,3,79.55,79.55,2,39.775,0.9571489236690693,1,High Risk
0,0,1,1,18,1,0,0,0,0,0,0,1,0,0,0,3,55.95,1082.8,2,56.98947368421052,0.3736164995938055,0,Medium Risk
0,0,1,0,2,1,0,0,0,0,1,0,1,1,0,0,1,69.0,147.8,4,49.26666666666667,0.7501698449273853,0,High Risk
1,0,1,1,30,1,1,1,0,1,0,1,0,0,0,1,0,83.55,2570.2,3,82.90967741935484,0.44876958853355126,0,Medium Risk
1,0,0,1,66,1,1,0,1,1,0,1,0,0,2,0,0,65.7,4378.9,4,65.35671641791045,0.010312778225144746,0,Low Risk
1,0,1,1,38,1,1,1,0,0,1,1,1,0,2,1,0,94.9,3616.25,4,92.72435897435898,0.17656313272095867,0,Low Risk
1,0,1,1,44,1,0,0,0,1,1,1,0,0,0,1,3,61.9,2924.05,4,64.97888888888889,0.15984332113740016,0,Low Risk
0,0,0,0,54,1,1,1,0,1,1,1,1,1,0,0,2,111.1,6014.85,6,109.3609090909091,0.5771531512359187,1,Medium Risk
1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,20.0,32.7,1,10.9,0.44629285480567127,0,Medium Risk
0,0,0,0,42,1,0,0,1,1,0,1,0,1,1,1,3,67.7,2882.25,5,67.02906976744185,0.10146945300021991,0,Low Risk
0,0,1,1,58,1,1,2,0,0,0,0,0,0,2,0,1,25.15,1509.9,1,25.591525423728815,0.013708688227834498,0,Low Risk
1,0,1,1,58,1,0,1,0,1,0,0,1,1,0,1,2,92.85,5305.05,4,89.91610169491526,0.5809761970936956,0,Medium Risk
0,0,1,1,25,1,1,1,0,0,1,0,0,1,0,1,2,89.1,2368.4,3,91.0923076923077,0.7046541308199256,1,High Risk
0,0,0,0,71,1,1,1,1,1,1,1,1,1,2,0,3,111.3,7985.9,7,110.91527777777777,0.10610503318737383,0,Low Risk
0,0,0,0,37,1,1,1,0,1,1,0,1,1,0,1,0,101.9,3545.35,5,93.29868421052632,0.7698634431827942,1,High Risk
0,0,1,1,14,1,1,1,0,0,0,1,1,0,0,1,2,91.65,1301.0,3,86.73333333333333,0.7342085988141448,1,High Risk
0,1,0,0,4,1,1,1,0,0,1,0,0,1,0,1,2,88.85,372.45,3,74.49,0.900505408006728,1,High Risk
0,0,1,0,48,1,1,0,1,0,0,1,0,0,1,1,0,60.6,2985.25,3,60.923469387755105,0.09300155185549554,0,Low Risk
0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,25.3,77.75,0,19.4375,0.6950794536760353,1,High Risk
0,0,1,0,8,1,0,0,1,0,0,1,0,1,2,0,3,65.5,564.35,4,62.705555555555556,0.08868624816116158,0,Low Risk
1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,2,95.45,95.45,3,47.725,0.9832132382109818,1,High Risk
1,0,0,0,67,1,0,2,0,0,0,0,0,0,2,0,0,19.95,1311.75,1,19.290441176470587,0.00792939547224512,0,Low Risk
1,0,0,0,13,1,0,1,0,0,0,0,1,1,0,1,2,91.1,1135.7,3,81.12142857142858,0.8638766296816602,1,High Risk
0,0,1,1,45,1,0,0,0,1,0,1,0,0,1,1,1,54.15,2319.8,3,50.4304347826087,0.07076971307250272,1,Low Risk
1,0,0,0,49,1,1,1,0,0,0,0,0,0,0,1,0,74.6,3720.35,1,74.407,0.5638192281592914,0,Medium Risk
0,0,1,0,52,1,1,1,0,1,1,0,1,0,0,0,0,94.6,5025.8,4,94.82641509433962,0.4999503068740005,0,Medium Risk
0,0,1,0,63,1,0,1,1,0,1,0,0,0,1,1,1,81.15,5224.5,3,81.6328125,0.18673846680924946,0,Low Risk
0,0,1,1,68,1,1,0,1,1,1,1,1,1,2,1,0,89.05,6185.8,7,89.64927536231885,0.03721925805582124,0,Low Risk
0,0,1,0,31,1,0,0,0,0,0,1,0,0,0,1,3,49.2,1498.55,2,46.8296875,0.33544312706386403,0,Medium Risk
0,0,1,0,64,1,0,2,0,0,0,0,0,0,2,0,1,19.45,1208.6,1,18.59384615384615,0.010269458053220026,0,Low Risk
0,0,1,0,62,1,0,1,1,0,1,1,1,1,1,1,2,104.3,6613.65,6,104.97857142857143,0.29259259891755046,0,Low Risk
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.7,69.7,1,34.85,0.87355179689799,1,High Risk
0,0,0,0,6,1,0,1,0,0,0,0,1,1,0,1,2,89.5,573.3,3,81.89999999999999,0.8613313550657056,1,High Risk
0,0,1,0,21,1,0,1,0,0,0,1,1,0,0,1,2,86.05,1818.9,3,82.67727272727274,0.6849103513361008,0,High Risk
0,0,1,1,72,1,1,2,0,0,0,0,0,0,2,0,0,25.2,1787.35,1,24.484246575342464,0.008316686378259483,0,Low Risk
0,0,1,1,32,0,2,0,1,1,0,0,0,0,0,1,2,35.15,1051.05,2,31.849999999999998,0.33384783112207156,0,Medium Risk
0,1,0,0,71,1,1,1,1,1,0,1,1,0,1,1,1,99.65,7181.25,5,99.73958333333333,0.22326851790290328,0,Low Risk
0,0,0,1,34,1,0,1,1,1,1,0,1,1,0,1,0,105.35,3688.6,6,105.38857142857142,0.4920366670705838,0,Medium Risk
